sequence_name,precision,weight_rcp,step,input,float_avg,fixed_avg,abs_error
constant100,8,8,64,100,99.982997083,100.000000000,0.017002917
constant100,8,8,65,100,99.985122447,100.000000000,0.014877553
constant100,8,8,66,100,99.986982141,100.000000000,0.013017859
constant100,8,8,67,100,99.988609374,100.000000000,0.011390626
constant100,8,8,68,100,99.990033202,100.000000000,0.009966798
constant100,8,8,69,100,99.991279052,100.000000000,0.008720948
constant100,8,8,70,100,99.992369170,100.000000000,0.007630830
constant100,8,8,71,100,99.993323024,100.000000000,0.006676976
constant100,8,8,72,100,99.994157646,100.000000000,0.005842354
constant100,8,8,73,100,99.994887940,100.000000000,0.005112060
constant100,8,8,74,100,99.995526948,100.000000000,0.004473052
constant100,8,8,75,100,99.996086079,100.000000000,0.003913921
constant100,8,8,76,100,99.996575319,100.000000000,0.003424681
constant100,8,8,77,100,99.997003404,100.000000000,0.002996596
constant100,8,8,78,100,99.997377979,100.000000000,0.002622021
constant100,8,8,79,100,99.997705732,100.000000000,0.002294268
constant100,8,8,80,100,99.997992515,100.000000000,0.002007485
constant100,8,8,81,100,99.998243451,100.000000000,0.001756549
constant100,8,8,82,100,99.998463019,100.000000000,0.001536981
constant100,8,8,83,100,99.998655142,100.000000000,0.001344858
constant100,8,8,84,100,99.998823249,100.000000000,0.001176751
constant100,8,8,85,100,99.998970343,100.000000000,0.001029657
constant100,8,8,86,100,99.999099050,100.000000000,0.000900950
constant100,8,8,87,100,99.999211669,100.000000000,0.000788331
constant100,8,8,88,100,99.999310210,100.000000000,0.000689790
constant100,8,8,89,100,99.999396434,100.000000000,0.000603566
constant100,8,8,90,100,99.999471880,100.000000000,0.000528120
constant100,8,8,91,100,99.999537895,100.000000000,0.000462105
constant100,8,8,92,100,99.999595658,100.000000000,0.000404342
constant100,8,8,93,100,99.999646201,100.000000000,0.000353799
constant100,8,8,94,100,99.999690426,100.000000000,0.000309574
constant100,8,8,95,100,99.999729122,100.000000000,0.000270878
constant100,8,8,96,100,99.999762982,100.000000000,0.000237018
constant100,8,8,97,100,99.999792609,100.000000000,0.000207391
constant100,8,8,98,100,99.999818533,100.000000000,0.000181467
constant100,8,8,99,100,99.999841217,100.000000000,0.000158783
constant100,8,16,0,100,6.250000000,6.250000000,0.000000000
constant100,8,16,1,100,12.109375000,12.109375000,0.000000000
constant100,8,16,2,100,17.602539062,17.605468750,0.002929688
constant100,8,16,3,100,22.752380371,22.757812500,0.005432129
constant100,8,16,4,100,27.580356598,27.585937500,0.005580902
constant100,8,16,5,100,32.106584311,32.113281250,0.006696939
constant100,8,16,6,100,36.349922791,36.359375000,0.009452209
constant100,8,16,7,100,40.328052617,40.339843750,0.011791133
constant100,8,16,8,100,44.057549328,44.070312500,0.012763172
constant100,8,16,9,100,47.553952495,47.566406250,0.012453755
constant100,8,16,10,100,50.831830464,50.843750000,0.011919536
constant100,8,16,11,100,53.904841060,53.917968750,0.013127690
constant100,8,16,12,100,56.785788494,56.800781250,0.014992756
constant100,8,16,13,100,59.486676713,59.503906250,0.017229537
constant100,8,16,14,100,62.018759418,62.035156250,0.016396832
constant100,8,16,15,100,64.392586955,64.410156250,0.017569295
constant100,8,16,16,100,66.618050270,66.636718750,0.018668480
constant100,8,16,17,100,68.704422128,68.722656250,0.018234122
constant100,8,16,18,100,70.660395745,70.679687500,0.019291755
constant100,8,16,19,100,72.494121011,72.515625000,0.021503989
constant100,8,16,20,100,74.213238448,74.234375000,0.021136552
constant100,8,16,21,100,75.824911045,75.847656250,0.022745205
constant100,8,16,22,100,77.335854105,77.359375000,0.023520895
constant100,8,16,23,100,78.752363223,78.777343750,0.024980527
constant100,8,16,24,100,80.080340522,80.105468750,0.025128228
constant100,8,16,25,100,81.325319239,81.351562500,0.026243261
constant100,8,16,26,100,82.492486787,82.519531250,0.027044463
constant100,8,16,27,100,83.586706362,83.613281250,0.026574888
constant100,8,16,28,100,84.612537215,84.640625000,0.028087785
constant100,8,16,29,100,85.574253639,85.601562500,0.027308861
constant100,8,16,30,100,86.475862786,86.503906250,0.028043464
constant100,8,16,31,100,87.321121362,87.347656250,0.026534888
constant100,8,16,32,100,88.113551277,88.140625000,0.027073723
constant100,8,16,33,100,88.856454322,88.882812500,0.026358178
constant100,8,16,34,100,89.552925927,89.578125000,0.025199073
constant100,8,16,35,100,90.205868057,90.230468750,0.024600693
constant100,8,16,36,100,90.818001303,90.843750000,0.025748697
constant100,8,16,37,100,91.391876222,91.417968750,0.026092528
constant100,8,16,38,100,91.929883958,91.957031250,0.027147292
constant100,8,16,39,100,92.434266211,92.460937500,0.026671289
constant100,8,16,40,100,92.907124572,92.933593750,0.026469178
constant100,8,16,41,100,93.350429287,93.378906250,0.028476963
constant100,8,16,42,100,93.766027456,93.792968750,0.026941294
constant100,8,16,43,100,94.155650740,94.183593750,0.027943010
constant100,8,16,44,100,94.520922569,94.550781250,0.029858681
constant100,8,16,45,100,94.863364908,94.894531250,0.031166342
constant100,8,16,46,100,95.184404602,95.214843750,0.030439148
constant100,8,16,47,100,95.485379314,95.515625000,0.030245686
constant100,8,16,48,100,95.767543107,95.796875000,0.029331893
constant100,8,16,49,100,96.032071663,96.062500000,0.030428337
constant100,8,16,50,100,96.280067184,96.308593750,0.028526566
constant100,8,16,51,100,96.512562985,96.542968750,0.030405765
constant100,8,16,52,100,96.730527798,96.761718750,0.031190952
constant100,8,16,53,100,96.934869811,96.964843750,0.029973939
constant100,8,16,54,100,97.126440448,97.156250000,0.029809552
constant100,8,16,55,100,97.306037920,97.335937500,0.029899580
constant100,8,16,56,100,97.474410550,97.503906250,0.029495700
constant100,8,16,57,100,97.632259890,97.660156250,0.027896360
constant100,8,16,58,100,97.780243647,97.808593750,0.028350103
constant100,8,16,59,100,97.918978419,97.949218750,0.030240331
constant100,8,16,60,100,98.049042268,98.078125000,0.029082732
constant100,8,16,61,100,98.170977126,98.199218750,0.028241624
constant100,8,16,62,100,98.285291056,98.312500000,0.027208944
constant100,8,16,63,100,98.392460365,98.417968750,0.025508385
constant100,8,16,64,100,98.492931592,98.519531250,0.026599658
constant100,8,16,65,100,98.587123368,98.613281250,0.026157882
constant100,8,16,66,100,98.675428157,98.703125000,0.027696843
constant100,8,16,67,100,98.758213897,98.785156250,0.026942353
constant100,8,16,68,100,98.835825529,98.863281250,0.027455721
constant100,8,16,69,100,98.908586433,98.937500000,0.028913567
constant100,8,16,70,100,98.976799781,99.003906250,0.027106469
constant100,8,16,71,100,99.040749795,99.066406250,0.025656455
constant100,8,16,72,100,99.100702933,99.125000000,0.024297067
constant100,8,16,73,100,99.156908999,99.179687500,0.022778501
constant100,8,16,74,100,99.209602187,99.234375000,0.024772813
constant100,8,16,75,100,99.259002050,99.285156250,0.026154200
constant100,8,16,76,100,99.305314422,99.332031250,0.026716828
constant100,8,16,77,100,99.348732271,99.375000000,0.026267729
constant100,8,16,78,100,99.389436504,99.414062500,0.024625996
constant100,8,16,79,100,99.427596722,99.453125000,0.025528278
constant100,8,16,80,100,99.463371927,99.488281250,0.024909323
constant100,8,16,81,100,99.496911182,99.523437500,0.026526318
constant100,8,16,82,100,99.528354233,99.554687500,0.026333267
constant100,8,16,83,100,99.557832093,99.585937500,0.028105407
constant100,8,16,84,100,99.585467587,99.613281250,0.027813663
constant100,8,16,85,100,99.611375863,99.640625000,0.029249137
constant100,8,16,86,100,99.635664872,99.664062500,0.028397628
constant100,8,16,87,100,99.658435817,99.687500000,0.029064183
constant100,8,16,88,100,99.679783579,99.707031250,0.027247671
constant100,8,16,89,100,99.699797105,99.726562500,0.026765395
constant100,8,16,90,100,99.718559786,99.746093750,0.027533964
constant100,8,16,91,100,99.736149799,99.765625000,0.029475201
constant100,8,16,92,100,99.752640437,99.781250000,0.028609563
constant100,8,16,93,100,99.768100410,99.796875000,0.028774590
constant100,8,16,94,100,99.782594134,99.812500000,0.029905866
constant100,8,16,95,100,99.796182001,99.824218750,0.028036749
constant100,8,16,96,100,99.808920626,99.835937500,0.027016874
constant100,8,16,97,100,99.820863086,99.847656250,0.026793164
constant100,8,16,98,100,99.832059144,99.859375000,0.027315856
constant100,8,16,99,100,99.842555447,99.871093750,0.028538303
constant100,10,8,0,100,12.500000000,12.500000000,0.000000000
constant100,10,8,1,100,23.437500000,23.437500000,0.000000000
constant100,10,8,2,100,33.007812500,33.007812500,0.000000000
constant100,10,8,3,100,41.381835938,41.381835938,0.000000000
constant100,10,8,4,100,48.709106445,48.709960938,0.000854492
constant100,10,8,5,100,55.120468140,55.122070312,0.001602173
constant100,10,8,6,100,60.730409622,60.732421875,0.002012253
constant100,10,8,7,100,65.639108419,65.641601562,0.002493143
constant100,10,8,8,100,69.934219867,69.936523438,0.002303571
constant100,10,8,9,100,73.692442384,73.695312500,0.002870116
constant100,10,8,10,100,76.980887086,76.983398438,0.002511352
constant100,10,8,11,100,79.858276200,79.861328125,0.003051925
constant100,10,8,12,100,82.375991675,82.378906250,0.002914575
constant100,10,8,13,100,84.578992716,84.582031250,0.003038534
constant100,10,8,14,100,86.506618626,86.509765625,0.003146999
constant100,10,8,15,100,88.193291298,88.196289062,0.002997765
constant100,10,8,16,100,89.669129886,89.671875000,0.002745114
constant100,10,8,17,100,90.960488650,90.962890625,0.002401975
constant100,10,8,18,100,92.090427569,92.092773438,0.002345869
constant100,10,8,19,100,93.079124123,93.082031250,0.002907127
constant100,10,8,20,100,93.944233607,93.947265625,0.003032018
constant100,10,8,21,100,94.701204406,94.704101562,0.002897156
constant100,10,8,22,100,95.363553856,95.366210938,0.002657082
constant100,10,8,23,100,95.943109624,95.946289062,0.003179439
constant100,10,8,24,100,96.450220921,96.453125000,0.002904079
constant100,10,8,25,100,96.893943306,96.896484375,0.002541069
constant100,10,8,26,100,97.282200392,97.285156250,0.002955858
constant100,10,8,27,100,97.621925343,97.625000000,0.003074657
constant100,10,8,28,100,97.919184675,97.921875000,0.002690325
constant100,10,8,29,100,98.179286591,98.181640625,0.002354034
constant100,10,8,30,100,98.406875767,98.409179688,0.002303920
constant100,10,8,31,100,98.606016296,98.608398438,0.002382141
constant100,10,8,32,100,98.780264259,98.783203125,0.002938866
constant100,10,8,33,100,98.932731227,98.935546875,0.002815648
constant100,10,8,34,100,99.066139823,99.069335938,0.003196114
constant100,10,8,35,100,99.182872346,99.186523438,0.003651092
constant100,10,8,36,100,99.285013302,99.289062500,0.004049198
constant100,10,8,37,100,99.374386640,99.377929688,0.003543048
constant100,10,8,38,100,99.452588310,99.456054688,0.003466378
constant100,10,8,39,100,99.521014771,99.524414062,0.003399292
constant100,10,8,40,100,99.580887925,99.583984375,0.003096450
constant100,10,8,41,100,99.633276934,99.636718750,0.003441816
constant100,10,8,42,100,99.679117317,99.682617188,0.003499870
constant100,10,8,43,100,99.719227653,99.722656250,0.003428597
constant100,10,8,44,100,99.754324196,99.757812500,0.003488304
constant100,10,8,45,100,99.785033671,99.788085938,0.003052266
constant100,10,8,46,100,99.811904463,99.815429688,0.003525225
constant100,10,8,47,100,99.835416405,99.838867188,0.003450783
constant100,10,8,48,100,99.855989354,99.859375000,0.003385646
constant100,10,8,49,100,99.873990685,99.876953125,0.002962440
constant100,10,8,50,100,99.889741849,99.892578125,0.002836276
constant100,10,8,51,100,99.903524118,99.906250000,0.002725882
constant100,10,8,52,100,99.915583603,99.917968750,0.002385147
constant100,10,8,53,100,99.926135653,99.928710938,0.002575285
constant100,10,8,54,100,99.935368696,99.938476562,0.003107866
constant100,10,8,55,100,99.943447609,99.946289062,0.002841453
constant100,10,8,56,100,99.950516658,99.953125000,0.002608342
constant100,10,8,57,100,99.956702076,99.958984375,0.002282299
constant100,10,8,58,100,99.962114316,99.964843750,0.002729434
constant100,10,8,59,100,99.966850027,99.969726562,0.002876536
constant100,10,8,60,100,99.970993773,99.973632812,0.002639039
constant100,10,8,61,100,99.974619552,99.977539062,0.002919511
constant100,10,8,62,100,99.977792108,99.980468750,0.002676642
constant100,10,8,63,100,99.980568094,99.983398438,0.002830343
constant100,10,8,64,100,99.982997083,99.986328125,0.003331042
constant100,10,8,65,100,99.985122447,99.988281250,0.003158803
constant100,10,8,66,100,99.986982141,99.990234375,0.003252234
constant100,10,8,67,100,99.988609374,99.992187500,0.003578126
constant100,10,8,68,100,99.990033202,99.993164062,0.003130861
constant100,10,8,69,100,99.991279052,99.994140625,0.002861573
constant100,10,8,70,100,99.992369170,99.995117188,0.002748017
constant100,10,8,71,100,99.993323024,99.996093750,0.002770726
constant100,10,8,72,100,99.994157646,99.997070312,0.002912667
constant100,10,8,73,100,99.994887940,99.998046875,0.003158935
constant100,10,8,74,100,99.995526948,99.999023438,0.003496490
constant100,10,8,75,100,99.996086079,100.000000000,0.003913921
constant100,10,8,76,100,99.996575319,100.000000000,0.003424681
constant100,10,8,77,100,99.997003404,100.000000000,0.002996596
constant100,10,8,78,100,99.997377979,100.000000000,0.002622021
constant100,10,8,79,100,99.997705732,100.000000000,0.002294268
constant100,10,8,80,100,99.997992515,100.000000000,0.002007485
constant100,10,8,81,100,99.998243451,100.000000000,0.001756549
constant100,10,8,82,100,99.998463019,100.000000000,0.001536981
constant100,10,8,83,100,99.998655142,100.000000000,0.001344858
constant100,10,8,84,100,99.998823249,100.000000000,0.001176751
constant100,10,8,85,100,99.998970343,100.000000000,0.001029657
constant100,10,8,86,100,99.999099050,100.000000000,0.000900950
constant100,10,8,87,100,99.999211669,100.000000000,0.000788331
constant100,10,8,88,100,99.999310210,100.000000000,0.000689790
constant100,10,8,89,100,99.999396434,100.000000000,0.000603566
constant100,10,8,90,100,99.999471880,100.000000000,0.000528120
constant100,10,8,91,100,99.999537895,100.000000000,0.000462105
constant100,10,8,92,100,99.999595658,100.000000000,0.000404342
constant100,10,8,93,100,99.999646201,100.000000000,0.000353799
constant100,10,8,94,100,99.999690426,100.000000000,0.000309574
constant100,10,8,95,100,99.999729122,100.000000000,0.000270878
constant100,10,8,96,100,99.999762982,100.000000000,0.000237018
constant100,10,8,97,100,99.999792609,100.000000000,0.000207391
constant100,10,8,98,100,99.999818533,100.000000000,0.000181467
constant100,10,8,99,100,99.999841217,100.000000000,0.000158783
constant100,10,16,0,100,6.250000000,6.250000000,0.000000000
constant100,10,16,1,100,12.109375000,12.109375000,0.000000000
constant100,10,16,2,100,17.602539062,17.602539062,0.000000000
constant100,10,16,3,100,22.752380371,22.752929688,0.000549316
constant100,10,16,4,100,27.580356598,27.581054688,0.000698090
constant100,10,16,5,100,32.106584311,32.107421875,0.000837564
constant100,10,16,6,100,36.349922791,36.351562500,0.001639709
constant100,10,16,7,100,40.328052617,40.330078125,0.002025508
constant100,10,16,8,100,44.057549328,44.059570312,0.002020984
constant100,10,16,9,100,47.553952495,47.556640625,0.002688130
constant100,10,16,10,100,50.831830464,50.834960938,0.003130473
constant100,10,16,11,100,53.904841060,53.908203125,0.003362065
constant100,10,16,12,100,56.785788494,56.789062500,0.003274006
constant100,10,16,13,100,59.486676713,59.490234375,0.003557662
constant100,10,16,14,100,62.018759418,62.022460938,0.003701519
constant100,10,16,15,100,64.392586955,64.396484375,0.003897420
constant100,10,16,16,100,66.618050270,66.622070312,0.004020042
constant100,10,16,17,100,68.704422128,68.708984375,0.004562247
constant100,10,16,18,100,70.660395745,70.665039062,0.004643317
constant100,10,16,19,100,72.494121011,72.499023438,0.004902426
constant100,10,16,20,100,74.213238448,74.218750000,0.005511552
constant100,10,16,21,100,75.824911045,75.830078125,0.005167080
constant100,10,16,22,100,77.335854105,77.340820312,0.004966208
constant100,10,16,23,100,78.752363223,78.757812500,0.005449277
constant100,10,16,24,100,80.080340522,80.085937500,0.005596978
constant100,10,16,25,100,81.325319239,81.331054688,0.005735448
constant100,10,16,26,100,82.492486787,82.498046875,0.005560088
constant100,10,16,27,100,83.586706362,83.592773438,0.006067075
